activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,3124513,[],CHEMBL1068886,Displacement of [3H]WIN-35428 from human recombinant DAT expressed in BacMam virus-transduced cells by scintillation proximity assay,B,,,BAO_0000192,BAO_0000219,cell-based format,CCOC[C@H]1[C@@H]2CNC[C@@]21C,,,CHEMBL1157620,J. Med. Chem.,2010.0,"{'bei': '43.16', 'le': '0.83', 'lle': '5.82', 'sei': '31.51'}",CHEMBL2021577,,CHEMBL2021577,6.70,0,http://www.openphacts.org/units/Nanomolar,878969,=,1,1,=,,Ki,nM,,199.53,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,pKi,,UO_0000065,,6.7
,3124514,[],CHEMBL1068886,Displacement of [3H]WIN-35428 from human recombinant DAT expressed in BacMam virus-transduced cells by scintillation proximity assay,B,,,BAO_0000192,BAO_0000219,cell-based format,CCOC[C@H]1[C@@H]2CNC[C@@]21c1ccc(Cl)c(Cl)c1,,,CHEMBL1157620,J. Med. Chem.,2010.0,"{'bei': '28.30', 'le': '0.61', 'lle': '4.98', 'sei': '38.10'}",CHEMBL608151,,CHEMBL608151,8.10,1,http://www.openphacts.org/units/Nanomolar,878968,=,1,1,=,,Ki,nM,,7.943,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,pKi,,UO_0000065,,8.1
,3124515,[],CHEMBL1068886,Displacement of [3H]WIN-35428 from human recombinant DAT expressed in BacMam virus-transduced cells by scintillation proximity assay,B,,,BAO_0000192,BAO_0000219,cell-based format,CCOC[C@H]1[C@@H]2CNC[C@@]21c1ccc(Cl)c(Cl)c1,,,CHEMBL1157620,J. Med. Chem.,2010.0,"{'bei': '26.55', 'le': '0.58', 'lle': '4.48', 'sei': '35.75'}",CHEMBL608151,,CHEMBL608151,7.60,0,http://www.openphacts.org/units/Nanomolar,878967,=,1,1,=,,Ki,nM,,25.12,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,pKi,,UO_0000065,,7.6
,3124516,[],CHEMBL1068886,Displacement of [3H]WIN-35428 from human recombinant DAT expressed in BacMam virus-transduced cells by scintillation proximity assay,B,,,BAO_0000192,BAO_0000219,cell-based format,CCCOC[C@@H]1[C@H]2CNC[C@]21c1ccc(Cl)c(Cl)c1,,,CHEMBL1157620,J. Med. Chem.,2010.0,"{'bei': '26.31', 'le': '0.57', 'lle': '4.39', 'sei': '37.16'}",CHEMBL598825,,CHEMBL598825,7.90,0,http://www.openphacts.org/units/Nanomolar,878966,=,1,1,=,,Ki,nM,,12.59,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,pKi,,UO_0000065,,7.9
,3124517,[],CHEMBL1068886,Displacement of [3H]WIN-35428 from human recombinant DAT expressed in BacMam virus-transduced cells by scintillation proximity assay,B,,,BAO_0000192,BAO_0000219,cell-based format,CCCOC[C@H]1[C@@H]2CNC[C@@]21c1ccc(Cl)c(Cl)c1,,,CHEMBL1157620,J. Med. Chem.,2010.0,"{'bei': '21.98', 'le': '0.47', 'lle': '3.09', 'sei': '31.04'}",CHEMBL599845,,CHEMBL599845,6.60,0,http://www.openphacts.org/units/Nanomolar,878965,=,1,1,=,,Ki,nM,,251.19,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,pKi,,UO_0000065,,6.6
,3124518,[],CHEMBL1068886,Displacement of [3H]WIN-35428 from human recombinant DAT expressed in BacMam virus-transduced cells by scintillation proximity assay,B,,,BAO_0000192,BAO_0000219,cell-based format,CCCOC[C@H]1[C@@H]2CNC[C@@]21c1ccc(Cl)c(Cl)c1,,,CHEMBL1157620,J. Med. Chem.,2010.0,"{'bei': '25.65', 'le': '0.55', 'lle': '4.19', 'sei': '36.22'}",CHEMBL599845,,CHEMBL599845,7.70,0,http://www.openphacts.org/units/Nanomolar,878964,=,1,1,=,,Ki,nM,,19.95,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,pKi,,UO_0000065,,7.7
,3124519,[],CHEMBL1068886,Displacement of [3H]WIN-35428 from human recombinant DAT expressed in BacMam virus-transduced cells by scintillation proximity assay,B,,,BAO_0000192,BAO_0000219,cell-based format,Clc1ccc([C@]23CNC[C@H]2[C@H]3COCC2CC2)cc1Cl,,,CHEMBL1157620,J. Med. Chem.,2010.0,"{'bei': '20.18', 'le': '0.43', 'lle': '2.79', 'sei': '29.63'}",CHEMBL607871,,CHEMBL607871,6.30,0,http://www.openphacts.org/units/Nanomolar,878963,=,1,1,=,,Ki,nM,,501.19,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,pKi,,UO_0000065,,6.3
,3124520,[],CHEMBL1068886,Displacement of [3H]WIN-35428 from human recombinant DAT expressed in BacMam virus-transduced cells by scintillation proximity assay,B,,,BAO_0000192,BAO_0000219,cell-based format,Clc1ccc([C@@]23CNC[C@@H]2[C@H]3COCC2CC2)cc1Cl,,,CHEMBL1157620,J. Med. Chem.,2010.0,"{'bei': '25.30', 'le': '0.54', 'lle': '4.39', 'sei': '37.16'}",CHEMBL610795,,CHEMBL610795,7.90,0,http://www.openphacts.org/units/Nanomolar,878876,=,1,1,=,,Ki,nM,,12.59,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,pKi,,UO_0000065,,7.9
,3124521,[],CHEMBL1068886,Displacement of [3H]WIN-35428 from human recombinant DAT expressed in BacMam virus-transduced cells by scintillation proximity assay,B,,,BAO_0000192,BAO_0000219,cell-based format,Clc1ccc([C@]23CNC[C@H]2[C@@H]3COCC2CC2)cc1Cl,,,CHEMBL1157620,J. Med. Chem.,2010.0,"{'bei': '21.46', 'le': '0.46', 'lle': '3.19', 'sei': '31.51'}",CHEMBL599639,,CHEMBL599639,6.70,0,http://www.openphacts.org/units/Nanomolar,878875,=,1,1,=,,Ki,nM,,199.53,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,pKi,,UO_0000065,,6.7
,3124522,[],CHEMBL1068886,Displacement of [3H]WIN-35428 from human recombinant DAT expressed in BacMam virus-transduced cells by scintillation proximity assay,B,,,BAO_0000192,BAO_0000219,cell-based format,Clc1ccc([C@]23CNC[C@H]2[C@@H]3COCC2CC2)cc1Cl,,,CHEMBL1157620,J. Med. Chem.,2010.0,"{'bei': '24.34', 'le': '0.52', 'lle': '4.09', 'sei': '35.75'}",CHEMBL599639,,CHEMBL599639,7.60,0,http://www.openphacts.org/units/Nanomolar,878874,=,1,1,=,,Ki,nM,,25.12,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,pKi,,UO_0000065,,7.6
,3124523,[],CHEMBL1068886,Displacement of [3H]WIN-35428 from human recombinant DAT expressed in BacMam virus-transduced cells by scintillation proximity assay,B,,,BAO_0000192,BAO_0000219,cell-based format,COC[C@@H]1[C@H]2CNC[C@]21c1ccc(Cl)c(Cl)c1,,,CHEMBL1157620,J. Med. Chem.,2010.0,"{'bei': '23.11', 'le': '0.51', 'lle': '3.56', 'sei': '29.59'}",CHEMBL599638,,CHEMBL599638,6.29,0,http://www.openphacts.org/units/Nanomolar,878873,=,1,1,=,,Ki,nM,,512.86,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,pKi,,UO_0000065,,6.29
,3124524,[],CHEMBL1068886,Displacement of [3H]WIN-35428 from human recombinant DAT expressed in BacMam virus-transduced cells by scintillation proximity assay,B,,,BAO_0000192,BAO_0000219,cell-based format,COC[C@H]1[C@@H]2CNC[C@@]21c1ccc(Cl)c(Cl)c1,,,CHEMBL1157620,J. Med. Chem.,2010.0,"{'bei': '26.64', 'le': '0.58', 'lle': '4.52', 'sei': '34.10'}",CHEMBL596809,,CHEMBL596809,7.25,0,http://www.openphacts.org/units/Nanomolar,878872,=,1,1,=,,Ki,nM,,56.23,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,pKi,,UO_0000065,,7.25
,3124525,[],CHEMBL1068886,Displacement of [3H]WIN-35428 from human recombinant DAT expressed in BacMam virus-transduced cells by scintillation proximity assay,B,,,BAO_0000192,BAO_0000219,cell-based format,COC[C@@H]1[C@@H]2CNC[C@@]21c1ccc(Cl)c(Cl)c1,,,CHEMBL1157620,J. Med. Chem.,2010.0,"{'bei': '22.71', 'le': '0.50', 'lle': '3.45', 'sei': '29.07'}",CHEMBL603540,,CHEMBL603540,6.18,0,http://www.openphacts.org/units/Nanomolar,878871,=,1,1,=,,Ki,nM,,660.69,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,pKi,,UO_0000065,,6.18
,3124526,[],CHEMBL1068886,Displacement of [3H]WIN-35428 from human recombinant DAT expressed in BacMam virus-transduced cells by scintillation proximity assay,B,,,BAO_0000192,BAO_0000219,cell-based format,COC[C@H]1[C@@H]2CNC[C@@]21c1ccc(Cl)c(Cl)c1,,,CHEMBL1157620,J. Med. Chem.,2010.0,"{'bei': '25.57', 'le': '0.56', 'lle': '4.23', 'sei': '32.74'}",CHEMBL596809,,CHEMBL596809,6.96,0,http://www.openphacts.org/units/Nanomolar,878870,=,1,1,=,,Ki,nM,,109.65,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,pKi,,UO_0000065,,6.96
,3124527,[],CHEMBL1068886,Displacement of [3H]WIN-35428 from human recombinant DAT expressed in BacMam virus-transduced cells by scintillation proximity assay,B,,,BAO_0000192,BAO_0000219,cell-based format,OC[C@H]1[C@@H]2CNC[C@]12c1ccc(Cl)c(Cl)c1,,,CHEMBL1157620,J. Med. Chem.,2010.0,"{'bei': '24.56', 'le': '0.54', 'lle': '4.27', 'sei': '19.65'}",CHEMBL606120,,CHEMBL606120,6.34,0,http://www.openphacts.org/units/Nanomolar,878793,=,1,1,=,,Ki,nM,,457.09,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,pKi,,UO_0000065,,6.34
,3124528,[],CHEMBL1068886,Displacement of [3H]WIN-35428 from human recombinant DAT expressed in BacMam virus-transduced cells by scintillation proximity assay,B,,,BAO_0000192,BAO_0000219,cell-based format,OC[C@@H]1[C@@H]2CNC[C@@]21c1ccc(Cl)c(Cl)c1,,,CHEMBL1157620,J. Med. Chem.,2010.0,"{'bei': '24.48', 'le': '0.54', 'lle': '4.25', 'sei': '19.59'}",CHEMBL592375,,CHEMBL592375,6.32,0,http://www.openphacts.org/units/Nanomolar,878792,=,1,1,=,,Ki,nM,,478.63,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,pKi,,UO_0000065,,6.32
,3124529,[],CHEMBL1068886,Displacement of [3H]WIN-35428 from human recombinant DAT expressed in BacMam virus-transduced cells by scintillation proximity assay,B,,,BAO_0000192,BAO_0000219,cell-based format,Clc1ccc([C@@]23CNC[C@@H]2C3)cc1Cl,,,CHEMBL1157620,J. Med. Chem.,2010.0,"{'bei': '29.37', 'le': '0.65', 'lle': '3.85', 'sei': '55.69'}",CHEMBL488638,,CHEMBL488638,6.70,0,http://www.openphacts.org/units/Nanomolar,878791,=,1,1,=,,Ki,nM,,199.53,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,pKi,,UO_0000065,,6.7
,3124530,[],CHEMBL1068886,Displacement of [3H]WIN-35428 from human recombinant DAT expressed in BacMam virus-transduced cells by scintillation proximity assay,B,,,BAO_0000192,BAO_0000219,cell-based format,Clc1ccc([C@]23CNC[C@H]2C3)cc1Cl,,,CHEMBL1157620,J. Med. Chem.,2010.0,"{'bei': '30.25', 'le': '0.67', 'lle': '4.05', 'sei': '57.36'}",CHEMBL592374,AMITIFADINE,CHEMBL592374,6.90,0,http://www.openphacts.org/units/Nanomolar,878790,=,1,1,=,,Ki,nM,,125.89,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,pKi,,UO_0000065,,6.9
,3134006,[],CHEMBL1070061,Displacement of [3H]WIN-35428 from human cloned DAT expressed in HEK293 cells,B,,,BAO_0000192,BAO_0000219,cell-based format,Cc1ccc(Sc2cc(F)ccc2CN(C)C)c(N)c1,,,CHEMBL1157673,Bioorg. Med. Chem.,2010.0,"{'bei': '20.36', 'le': '0.40', 'lle': '1.98', 'sei': '20.21'}",CHEMBL592696,,CHEMBL592696,5.91,0,http://www.openphacts.org/units/Nanomolar,881389,=,1,1,=,,Ki,nM,,1220.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,1220.0
,3134009,[],CHEMBL1070061,Displacement of [3H]WIN-35428 from human cloned DAT expressed in HEK293 cells,B,,,BAO_0000192,BAO_0000219,cell-based format,Cc1ccc(Oc2cc(F)ccc2CN(C)C)c(N)c1,,,CHEMBL1157673,Bioorg. Med. Chem.,2010.0,"{'bei': '21.94', 'le': '0.41', 'lle': '2.45', 'sei': '15.63'}",CHEMBL592697,,CHEMBL592697,6.02,0,http://www.openphacts.org/units/Nanomolar,881390,=,1,1,=,,Ki,nM,,960.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,960.0
,3134012,[],CHEMBL1070061,Displacement of [3H]WIN-35428 from human cloned DAT expressed in HEK293 cells,B,,,BAO_0000192,BAO_0000219,cell-based format,Cc1ccc(Oc2ccc(F)cc2CN(C)C)c(N)c1,,,CHEMBL1157673,Bioorg. Med. Chem.,2010.0,"{'bei': '22.96', 'le': '0.43', 'lle': '2.73', 'sei': '16.36'}",CHEMBL246388,,CHEMBL246388,6.30,0,http://www.openphacts.org/units/Nanomolar,881391,=,1,1,=,,Ki,nM,,503.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,503.0
,3134015,[],CHEMBL1070061,Displacement of [3H]WIN-35428 from human cloned DAT expressed in HEK293 cells,B,,,BAO_0000192,BAO_0000219,cell-based format,Cc1ccc(Oc2cc(OCCF)ccc2CN(C)C)c(N)c1,,,CHEMBL1157673,Bioorg. Med. Chem.,2010.0,"{'bei': '19.28', 'le': '0.36', 'lle': '2.36', 'sei': '12.86'}",CHEMBL589086,,CHEMBL589086,6.14,0,http://www.openphacts.org/units/Nanomolar,881392,=,1,1,=,,Ki,nM,,726.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,726.0
,3134018,[],CHEMBL1070061,Displacement of [3H]WIN-35428 from human cloned DAT expressed in HEK293 cells,B,,,BAO_0000192,BAO_0000219,cell-based format,Cc1ccc(Oc2ccc(OCCF)cc2CN(C)C)c(N)c1,,,CHEMBL1157673,Bioorg. Med. Chem.,2010.0,"{'bei': '16.89', 'le': '0.32', 'lle': '1.60', 'sei': '11.27'}",CHEMBL591514,,CHEMBL591514,5.38,0,http://www.openphacts.org/units/Nanomolar,881393,=,1,1,=,,Ki,nM,,4186.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,4186.0
,3134021,[],CHEMBL1070061,Displacement of [3H]WIN-35428 from human cloned DAT expressed in HEK293 cells,B,,,BAO_0000192,BAO_0000219,cell-based format,Cc1ccc(Oc2cc(OCCCF)ccc2CN(C)C)c(N)c1,,,CHEMBL1157673,Bioorg. Med. Chem.,2010.0,,CHEMBL589177,,CHEMBL589177,,0,http://www.openphacts.org/units/Nanomolar,881448,>,1,1,>,,Ki,nM,,1000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,1000.0
,3134024,[],CHEMBL1070061,Displacement of [3H]WIN-35428 from human cloned DAT expressed in HEK293 cells,B,,,BAO_0000192,BAO_0000219,cell-based format,Cc1ccc(Oc2ccc(OCCCF)cc2CN(C)C)c(N)c1,,,CHEMBL1157673,Bioorg. Med. Chem.,2010.0,"{'bei': '15.51', 'le': '0.29', 'lle': '0.99', 'sei': '10.81'}",CHEMBL589178,,CHEMBL589178,5.16,0,http://www.openphacts.org/units/Nanomolar,881449,=,1,1,=,,Ki,nM,,6976.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,6976.0
,3134027,[],CHEMBL1070061,Displacement of [3H]WIN-35428 from human cloned DAT expressed in HEK293 cells,B,,,BAO_0000192,BAO_0000219,cell-based format,Cc1ccc(Oc2ccc(OCCCCF)cc2CN(C)C)c(N)c1,,,CHEMBL1157673,Bioorg. Med. Chem.,2010.0,"{'bei': '15.71', 'le': '0.30', 'lle': '0.88', 'sei': '11.41'}",CHEMBL589179,,CHEMBL589179,5.44,0,http://www.openphacts.org/units/Nanomolar,881450,=,1,1,=,,Ki,nM,,3604.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,3604.0
,3193426,[],CHEMBL1101953,Inhibition of DAT,B,,,BAO_0000192,BAO_0000357,single protein format,O=C(c1ccc(-c2ccccc2)cc1)N1CCN(C(=O)c2ccc3cc[nH]c3c2)CC1,,,CHEMBL1154934,Bioorg. Med. Chem. Lett.,2010.0,,CHEMBL1076586,,CHEMBL1076586,,0,http://www.openphacts.org/units/Nanomolar,892083,>,1,1,>,,Ki,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,uM,UO_0000065,,10.0
,3193427,[],CHEMBL1101953,Inhibition of DAT,B,,,BAO_0000192,BAO_0000357,single protein format,COc1cccc(-c2ccc(C(=O)N3CCN(C(=O)c4ccc5cc[nH]c5c4)[C@@H](C)C3)cc2)c1,,,CHEMBL1154934,Bioorg. Med. Chem. Lett.,2010.0,,CHEMBL1081648,,CHEMBL1081648,,0,http://www.openphacts.org/units/Nanomolar,892085,>,1,1,>,,Ki,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,uM,UO_0000065,,10.0
,3193428,[],CHEMBL1101953,Inhibition of DAT,B,,,BAO_0000192,BAO_0000357,single protein format,COc1cccc(-c2ccc(C(=O)N3CCN(C(=O)c4ccc5cc[nH]c5c4)[C@H](C)C3)cc2)c1,,,CHEMBL1154934,Bioorg. Med. Chem. Lett.,2010.0,,CHEMBL1081649,,CHEMBL1081649,,0,http://www.openphacts.org/units/Nanomolar,892086,>,1,1,>,,Ki,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,uM,UO_0000065,,10.0
,3193429,[],CHEMBL1101953,Inhibition of DAT,B,,,BAO_0000192,BAO_0000357,single protein format,C[C@H]1CN(C(=O)c2ccc(-c3cccc(OC(F)(F)F)c3)cc2)CCN1C(=O)c1ccc2cc[nH]c2c1,,,CHEMBL1154934,Bioorg. Med. Chem. Lett.,2010.0,,CHEMBL1080155,,CHEMBL1080155,,0,http://www.openphacts.org/units/Nanomolar,892167,>,1,1,>,,Ki,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,uM,UO_0000065,,10.0
,3193430,[],CHEMBL1101953,Inhibition of DAT,B,,,BAO_0000192,BAO_0000357,single protein format,C[C@H]1CN(C(=O)c2ccc(-c3cccc(C(F)(F)F)c3)cc2)CCN1C(=O)c1ccc2cc[nH]c2c1,,,CHEMBL1154934,Bioorg. Med. Chem. Lett.,2010.0,,CHEMBL1082209,,CHEMBL1082209,,0,http://www.openphacts.org/units/Nanomolar,892290,>,1,1,>,,Ki,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,uM,UO_0000065,,10.0
,3193431,[],CHEMBL1101953,Inhibition of DAT,B,,,BAO_0000192,BAO_0000357,single protein format,C[C@H]1CN(C(=O)c2ccc(-c3cccc(F)c3)cc2)CCN1C(=O)c1ccc2cc[nH]c2c1,,,CHEMBL1154934,Bioorg. Med. Chem. Lett.,2010.0,,CHEMBL1082210,,CHEMBL1082210,,0,http://www.openphacts.org/units/Nanomolar,892291,>,1,1,>,,Ki,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,uM,UO_0000065,,10.0
,3193432,[],CHEMBL1101953,Inhibition of DAT,B,,,BAO_0000192,BAO_0000357,single protein format,C[C@H]1CN(C(=O)c2ccc(-c3ccccc3)cc2)CCN1C(=O)c1ccc2cc[nH]c2c1,,,CHEMBL1154934,Bioorg. Med. Chem. Lett.,2010.0,,CHEMBL1082211,,CHEMBL1082211,,0,http://www.openphacts.org/units/Nanomolar,892292,>,1,1,>,,Ki,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,uM,UO_0000065,,10.0
,3193433,[],CHEMBL1101953,Inhibition of DAT,B,,,BAO_0000192,BAO_0000357,single protein format,COc1ccccc1-c1ccc(C(=O)N2CCN(C(=O)c3ccc4cc[nH]c4c3)[C@@H](C)C2)cc1,,,CHEMBL1154934,Bioorg. Med. Chem. Lett.,2010.0,,CHEMBL1081212,,CHEMBL1081212,,0,http://www.openphacts.org/units/Nanomolar,892293,>,1,1,>,,Ki,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,uM,UO_0000065,,10.0
,3193434,[],CHEMBL1101953,Inhibition of DAT,B,,,BAO_0000192,BAO_0000357,single protein format,C[C@H]1CN(C(=O)c2ccc(-c3ccccc3F)cc2)CCN1C(=O)c1ccc2cc[nH]c2c1,,,CHEMBL1154934,Bioorg. Med. Chem. Lett.,2010.0,,CHEMBL1080389,,CHEMBL1080389,,0,http://www.openphacts.org/units/Nanomolar,892401,>,1,1,>,,Ki,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,uM,UO_0000065,,10.0
,3193435,[],CHEMBL1101953,Inhibition of DAT,B,,,BAO_0000192,BAO_0000357,single protein format,C[C@H]1CN(C(=O)c2ccc(-c3ccccc3Cl)cc2)CCN1C(=O)c1ccc2cc[nH]c2c1,,,CHEMBL1154934,Bioorg. Med. Chem. Lett.,2010.0,,CHEMBL1080556,,CHEMBL1080556,,0,http://www.openphacts.org/units/Nanomolar,892402,>,1,1,>,,Ki,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,uM,UO_0000065,,10.0
,3193436,[],CHEMBL1101953,Inhibition of DAT,B,,,BAO_0000192,BAO_0000357,single protein format,C[C@H]1CN(C(=O)c2ccc(-c3ccccc3C(F)(F)F)cc2)CCN1C(=O)c1ccc2cc[nH]c2c1,,,CHEMBL1154934,Bioorg. Med. Chem. Lett.,2010.0,,CHEMBL1080735,,CHEMBL1080735,,0,http://www.openphacts.org/units/Nanomolar,892403,>,1,1,>,,Ki,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,uM,UO_0000065,,10.0
,3193437,[],CHEMBL1101953,Inhibition of DAT,B,,,BAO_0000192,BAO_0000357,single protein format,Cc1ccccc1-c1ccc(C(=O)N2CCN(C(=O)c3ccc4cc[nH]c4c3)[C@@H](C)C2)cc1,,,CHEMBL1154934,Bioorg. Med. Chem. Lett.,2010.0,,CHEMBL1080907,,CHEMBL1080907,,0,http://www.openphacts.org/units/Nanomolar,892404,>,1,1,>,,Ki,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,uM,UO_0000065,,10.0
,3193438,[],CHEMBL1101953,Inhibition of DAT,B,,,BAO_0000192,BAO_0000357,single protein format,COc1ccc(-c2ccc(C(=O)N3CCN(C(=O)c4ccc5cc[nH]c5c4)[C@@H](C)C3)cc2)cc1,,,CHEMBL1154934,Bioorg. Med. Chem. Lett.,2010.0,,CHEMBL1081254,,CHEMBL1081254,,0,http://www.openphacts.org/units/Nanomolar,892475,>,1,1,>,,Ki,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,uM,UO_0000065,,10.0
,3193439,[],CHEMBL1101953,Inhibition of DAT,B,,,BAO_0000192,BAO_0000357,single protein format,C[C@H]1CN(C(=O)c2ccc(-c3ccc(OC(F)(F)F)cc3)cc2)CCN1C(=O)c1ccc2cc[nH]c2c1,,,CHEMBL1154934,Bioorg. Med. Chem. Lett.,2010.0,,CHEMBL1080755,,CHEMBL1080755,,0,http://www.openphacts.org/units/Nanomolar,892476,>,1,1,>,,Ki,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,uM,UO_0000065,,10.0
,3193440,[],CHEMBL1101953,Inhibition of DAT,B,,,BAO_0000192,BAO_0000357,single protein format,C[C@H]1CN(C(=O)c2ccc(-c3ccc(F)cc3)cc2)CCN1C(=O)c1ccc2cc[nH]c2c1,,,CHEMBL1154934,Bioorg. Med. Chem. Lett.,2010.0,,CHEMBL1080926,,CHEMBL1080926,,0,http://www.openphacts.org/units/Nanomolar,892477,>,1,1,>,,Ki,nM,,10000.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,uM,UO_0000065,,10.0
,3226231,[],CHEMBL1112303,Displacement of [3H]dopamine from human DAT receptor expressed in HEK293 cells by scintillation counting,B,,,BAO_0000192,BAO_0000219,cell-based format,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,,,CHEMBL1154203,Bioorg. Med. Chem. Lett.,2009.0,"{'bei': '21.39', 'le': '0.41', 'lle': '1.73', 'sei': '29.92'}",CHEMBL1175,DULOXETINE,CHEMBL1175,6.36,1,http://www.openphacts.org/units/Nanomolar,899315,=,1,1,=,,Ki,nM,,435.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,435.0
,3226232,[],CHEMBL1112303,Displacement of [3H]dopamine from human DAT receptor expressed in HEK293 cells by scintillation counting,B,,,BAO_0000192,BAO_0000219,cell-based format,CC(C)C(=O)N(Cc1cccc(Cl)c1Cl)[C@H]1CCNC1,,,CHEMBL1154203,Bioorg. Med. Chem. Lett.,2009.0,"{'bei': '19.65', 'le': '0.42', 'lle': '2.85', 'sei': '19.15'}",CHEMBL476954,,CHEMBL476954,6.19,0,http://www.openphacts.org/units/Nanomolar,899316,=,1,1,=,,Ki,nM,,640.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,640.0
,3226233,[],CHEMBL1112303,Displacement of [3H]dopamine from human DAT receptor expressed in HEK293 cells by scintillation counting,B,,,BAO_0000192,BAO_0000219,cell-based format,CCN(C(=O)c1cccc(Cl)c1Cl)[C@H]1CCNC1,,,CHEMBL1154203,Bioorg. Med. Chem. Lett.,2009.0,"{'bei': '20.76', 'le': '0.45', 'lle': '3.14', 'sei': '18.44'}",CHEMBL1078312,,CHEMBL1078312,5.96,0,http://www.openphacts.org/units/Nanomolar,899317,=,1,1,=,,Ki,nM,,1090.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,1090.0
,3226234,[],CHEMBL1112303,Displacement of [3H]dopamine from human DAT receptor expressed in HEK293 cells by scintillation counting,B,,,BAO_0000192,BAO_0000219,cell-based format,CCCN(C(=O)c1cccc(Cl)c1Cl)[C@H]1CCNC1,,,CHEMBL1154203,Bioorg. Med. Chem. Lett.,2009.0,"{'bei': '20.59', 'le': '0.45', 'lle': '2.99', 'sei': '19.17'}",CHEMBL1080069,,CHEMBL1080069,6.20,0,http://www.openphacts.org/units/Nanomolar,899400,=,1,1,=,,Ki,nM,,630.0,CHEMBL238,Homo sapiens,Dopamine transporter,9606,,,Ki,nM,UO_0000065,,630.0
